protein	pval	beta	se	pval_fdr	dummy_ref	dummy_alt	sample_size
P08397	0.0161523865254096	15.796716149798671	6.567041535156825	0.0896979487466187	A	G	300
P08473	5.539063524696741e-09	28.03386109124845	4.808461242865991	3.5173053381824305e-07	A	G	300
P08519	0.6406569844081873	-1.3779439944925826	2.952017542966245	0.812574490428274	A	G	300
P08571	0.1260512887904535	15.440920350195162	10.093025752856244	0.3494598975254474	A	G	300
P08575	0.0030583373314141	43.473458747964045	14.677990365334733	0.0241443333650286	A	G	300
P08579	0.6854000169559882	-1.154677937149903	2.850314654272715	0.8376792675851219	A	G	300
P08581	0.3362012927973145	-17.633277906185565	18.335565475879584	0.5950748544292155	A	G	300
P08582	0.034771508052124	-28.63557786480286	13.564874944917008	0.156017780369054	A	G	300
P08590	0.2658017850961809	-5.575414635781192	5.010335661033494	0.5289605013175335	A	G	300
P08603	4.376051372336318e-07	82.5230131379728	16.335282552397334	1.3384546114592458e-05	A	G	300
P08648	0.000104960270132	46.99135253709456	12.11482796265535	0.0014193932826646	A	G	300
P08651	0.0956418865609443	11.606527802974446	6.965201507348875	0.295945551680404	A	G	300
P08670	0.3622288694857928	4.9509422821657205	5.433870895927627	0.617545228843842	A	G	300
P08697	3.194330501408092e-05	112.41452572608785	27.028240326879423	0.0005212647706487	A	G	300
P08700	0.225453059471902	-5.480908529690586	4.52162355555474	0.4896270533215061	A	G	300
P08709	8.164596301889675e-11	73.05958849691447	11.244198482200323	9.539514319127897e-09	A	G	300
P08727	0.8858482662107533	0.79104753089892	5.510238823537626	0.9475697201268404	A	G	300
P08758	0.120448324771921	10.310476383635088	6.639521186445895	0.3415820938434769	A	G	300
P08833	0.0114700911852586	-9.270454242028295	3.6670503926521776	0.0685273003187663	A	G	300
P08887	0.4959012101635501	7.5549906543541825	11.09473091330183	0.7237166172383446	A	G	300
P08908	0.3912913921576892	-3.7137274464661294	4.332000181196067	0.6386488735365449	A	G	300
P08913	0.1639463666451645	-7.83101868302646	5.626051704378572	0.4079108492082841	A	G	300
P08962	0.0048975450304727	16.91041745795593	6.010036168302187	0.0349773326014933	A	G	300
P09038	0.1160061681574067	7.262530081719176	4.620634843658748	0.3322098207723382	A	G	300
P09093	0.0449222984074357	14.31260057603159	7.137096828716757	0.1827229713028266	A	G	300
P09104	0.2732121128451713	4.627785773485687	4.223606242907025	0.5378240021351909	A	G	300
P09105	0.0307726226211187	16.931480993225502	7.838646407202624	0.1445429993604016	A	G	300
P09110	0.0001010011513465	16.294089655357325	4.1906789778501	0.0013916243541656	A	G	300
P09172	0.0790110073193679	-6.083694914754314	3.463624268790435	0.2643655811911496	A	G	300
P09211	0.341246232392614	-4.372991006910307	4.594898167372538	0.5997545415279335	A	G	300
P09237	0.8803915497104827	1.8961174328711032	12.601058053818406	0.9461455911347756	A	G	300
P09238	0.8716691848086694	-0.9120695991304208	5.646139084704151	0.9437683961920688	A	G	300
P09326	0.2110989244194976	16.195300414923597	12.95054839185178	0.4746881895530042	A	G	300
P09341	0.8767107189215998	-0.6658920610831757	4.292192930455855	0.9441919564793436	A	G	300
P09382	0.691329198917181	3.377678270448976	8.506893901722954	0.8430076248501445	A	G	300
P09417	0.0408680441580233	13.287461324417336	6.497961026980234	0.1727576801528018	A	G	300
P09455	0.825966425316894	1.5815273187106311	7.192759949047594	0.9187577257846292	A	G	300
P09466	0.6269945386558989	-1.1844624203471827	2.437359092212282	0.8040054861457628	A	G	300
P09467	0.0068008288693255	9.348016464062171	3.4539862880377408	0.0452603144316659	A	G	300
P09486	0.2551178325909227	5.371363092445975	4.719976397901156	0.5196647064142853	A	G	300
P09496	0.1380684059924272	6.676731587424276	4.502110474581512	0.3669679835340126	A	G	300
P09525	0.6353821178381767	2.0420713854725188	4.306666641985526	0.80869331860798	A	G	300
P09529	0.6390606514314106	3.1015807733755194	6.613001386451517	0.8125279351205744	A	G	300
P09543	0.4937792128149993	2.394334388371758	3.4989013228595103	0.7226097598359785	A	G	300
P09564	0.4803549850725913	6.324906078924729	8.962195993300254	0.7115197319457602	A	G	300
P09601	0.0006529333037097	25.16518585983353	7.382816434662731	0.0064871366671293	A	G	300
P09603	0.6552776480511779	5.687632433567395	12.739899530519104	0.8218402790714859	A	G	300
P09619	0.6658036613216113	6.220804611224328	14.402866083957631	0.8286376202473057	A	G	300
P09668	0.1304596069498056	9.685481677856762	6.40450519528566	0.3555558468462073	A	G	300
P09681	0.0033445985745835	29.212513191642245	9.956031051794044	0.0259829054158468	A	G	300
P09683	0.4394998348295026	-6.732099901053609	8.708626304950307	0.6814373428778834	A	G	300
P09693	0.1587014308784838	5.639963615008438	4.001528185456419	0.3995643825713763	A	G	300
P09758	0.6189167629037342	-6.1600702026277	12.384884600331276	0.7999892905643707	A	G	300
P09769	0.8089263928610455	1.0044755266845564	4.153964606999765	0.9106543268109036	A	G	300
P09871	0.0015304118401874	56.419136694585184	17.804270697779824	0.013384230494573	A	G	300
P09874	0.5113348822352446	1.9269369938907983	2.934002262663394	0.7352083968749277	A	G	300
P09914	0.062504167473758	-13.999034576150963	7.515444020244299	0.2265194456462123	A	G	300
P09919	0.2945675939074095	7.5862467331705075	7.237720498613142	0.5595902636573297	A	G	300
P09923	0.0923164833185966	5.279235616294018	3.1362364095856714	0.2896417269319233	A	G	300
P09958	2.1869006163158075e-10	63.489024127836565	10.002040999802084	2.2027367931925773e-08	A	G	300
P09960	0.2972331955845055	4.709613678788139	4.518113230269173	0.5601407511628004	A	G	300
P0C7L1	0.8982627639495793	-0.8544942237518608	6.683243678954829	0.9512107113556144	A	G	300
P0C7M8	0.6297944578943571	-3.58854060398144	7.444855195822895	0.8050895455183443	A	G	300
P0C862	0.8565109557118217	1.5621827849354584	8.63956313398464	0.9354260722072516	A	G	300
P0CG30	0.2820659816466982	2.068526413402992	1.9229765760541035	0.5487188345211539	A	G	300
P0CG37	0.2299673721569155	9.612322065311448	8.007312953474393	0.4950145129479367	A	G	300
P0DJD7	0.4961029480747444	-3.210258988499265	4.716569844183175	0.7237166172383446	A	G	300
P0DKB5	0.3123680148914433	-7.969930391816552	7.888944935793551	0.5745761785251295	A	G	300
P0DML2	0.748622546475588	3.809746875932015	11.888511316552986	0.8753165644187576	A	G	300
P0DMV8	0.029933151290396	9.208308066946993	4.241556473379531	0.1419395047390368	A	G	300
P0DN86	0.5856255322325048	-3.9965411165448703	7.330599835628536	0.7788341983696879	A	G	300
P0DOY2	0.1536110828176234	26.91671007678778	18.8638759769429	0.3929054053505061	A	G	300
P0DPI2	0.3912979900465259	3.1298425091820725	3.650959144034049	0.6386488735365449	A	G	300
P0DUB6_P0DTE7_P0DTE8	0.401818150105082	-7.192161719954975	8.578656967538256	0.6466875855560555	A	G	300
P10070	0.5218620719328049	-6.383482415345348	9.966751777836553	0.7414198016127058	A	G	300
P10082	1.4184707163939148e-05	18.318238963657173	4.219837166004282	0.0002605882366406	A	G	300
P10092	0.9937820833016582	-0.0712796900583647	9.146534328367226	0.9971267801410644	A	G	300
P10109	0.5883383965808875	3.064210842148752	5.661406847782418	0.7797352343070655	A	G	300
P10144	0.6525721076345858	-1.1524986091455636	2.5600165627034714	0.8197338492772995	A	G	300
P10145	0.1706798991284168	11.18717668189234	8.16568868778589	0.4176858470249721	A	G	300
P10147	0.0059946425711594	20.04597732361432	7.294554384573436	0.0411041102121047	A	G	300
P10301	0.4694261193314843	1.694520588798765	2.342396848920992	0.7053086803923291	A	G	300
P10398	0.0173328959185881	11.669300866014863	4.903955583342525	0.0941066709631893	A	G	300
P10415	0.4249016838406656	3.6279069906967023	4.546555612949712	0.6687012386535147	A	G	300
P10451	0.1815515171160611	-6.51914956752671	4.8796280429094265	0.4297503901912597	A	G	300
P10523	0.7259824595254372	-2.064385695506406	5.890255648503253	0.8637860546940129	A	G	300
P10586	0.0055590549311912	-33.03686296066347	11.914981030186995	0.0386130761423166	A	G	300
P10599	0.3284814958315784	6.675441314119798	6.831352771937907	0.5879255204191424	A	G	300
P10606	0.3319192522709839	3.566881745309449	3.676230107172609	0.5914088326439763	A	G	300
P10636	0.881791727738752	-0.2763074948961539	1.858175606513364	0.9469400381840872	A	G	300
P10643	0.342112260220754	9.82421672332016	10.341280924287808	0.6009079447413245	A	G	300
P10644	0.4337057665394294	2.622443302476808	3.3497981542779915	0.6767385384944836	A	G	300
P10645	0.1426806701441942	-6.291110233773256	4.291691905324517	0.3717843331767986	A	G	300
P10646	1.4544917787585604e-06	43.45324538457412	9.020082898125397	3.662560763580824e-05	A	G	300
P10721	0.1026168093064971	-23.180254415331145	14.20099770016049	0.3089202179738762	A	G	300
P10746	0.5942948839786653	2.528468865824804	4.747205747684523	0.7833643303707948	A	G	300
P10747	0.8996771413976795	0.930082431001567	7.37755432544384	0.9514984059617012	A	G	300
P10767	0.7936736863379236	1.6755307122539342	6.406326372830227	0.9003187719584756	A	G	300
P10909	0.0039592006336588	45.7049527889276	15.862096185879835	0.0297296273802502	A	G	300
P10912	7.442655240083042e-13	104.98725901278098	14.64043738671372	1.4493330637521708e-10	A	G	300
P11137	0.0123703463855517	13.658675283821632	5.460412855712479	0.0724123883611152	A	G	300
P11215	0.0032893411726518	32.37457425192509	11.014310467671624	0.0256902822602029	A	G	300
P11226	0.0043209119860115	-14.209808582024326	4.97937936582677	0.0318588125050379	A	G	300
P11229	0.5923626312606471	-3.953206091305726	7.38343716081947	0.7821882643918818	A	G	300
P11234	0.9169183623462814	-1.135343226596485	10.883663363688092	0.9579634190742532	A	G	300
P11274	0.8655824750210671	0.4482145924213367	2.647891196888137	0.9420143105575772	A	G	300
P11279	6.485022568986629e-06	58.16138273238623	12.896305168861517	0.0001385454974694	A	G	300
P11310	0.6458615330594621	2.434102322755518	5.29706602869617	0.8146546926468023	A	G	300
P11387	0.0957567977703397	-5.936251014286309	3.563641708927386	0.295945551680404	A	G	300
P11464	0.0796489398825744	-8.592594338321266	4.902415539355448	0.2656805496806591	A	G	300
P11487	0.5790744944364454	-5.43470318989498	9.796898688721877	0.7773344925161184	A	G	300
P11532	0.2701867668293861	2.8635510313573707	2.5970129569490084	0.5338577731014078	A	G	300
P11684	0.7047751060469554	-3.527058328914292	9.309108109584724	0.8493041177900083	A	G	300
P11717	5.131101897604249e-08	83.01098894216464	15.240584118346	2.172166469985799e-06	A	G	300
P12004	0.8191688548479524	1.402545254808679	6.134989828492066	0.9153757555512124	A	G	300
P12034	0.1353593573164377	-14.541659719133666	9.737952917374956	0.3644098458260963	A	G	300
P12081	0.1635282334446397	5.4905478939336	3.940670866691369	0.4079108492082841	A	G	300
P12104	0.7455983503630179	-1.7059266555081478	5.257924056906483	0.873953764610905	A	G	300
P12111	0.0682927974492424	15.443682301147096	8.471250549922345	0.2403412787340205	A	G	300
P12270	0.6929393413506613	1.5332652127632609	3.882968817419002	0.843046483820341	A	G	300
P12277	2.0293554080151247e-08	-37.19838934677553	6.631343703488748	1.0220253701400309e-06	A	G	300
P12318	0.1367400113022483	10.53021023002545	7.076557936891442	0.3654323632331814	A	G	300
P12319	0.21002793240126	-20.28308300155299	16.181305859196712	0.4738681718107432	A	G	300
P12429	0.9649663526672292	-0.1837022828890711	4.182439246923271	0.9804058143099048	A	G	300
P12532	0.0326042513311592	-13.216295101271813	6.1847314228010575	0.1499795561233323	A	G	300
P12544	0.4703450370874853	-4.739254446445165	6.564812036233658	0.7054850789404948	A	G	300
P12644	0.8724570560161713	-0.925674075310275	5.766063870045032	0.943858988375504	A	G	300
P12724	0.7219154081749002	-0.6743049639697175	1.8946469330903	0.8606999621546463	A	G	300
P12821	0.3532011595857031	-10.593115527890214	11.410101718900355	0.6077654348184378	A	G	300
P12829	0.0655840971458968	9.679315594521052	5.256910066655207	0.2341945571676828	A	G	300
P12830	0.0001325706260394	41.48619555529685	10.855618622365656	0.0017210613273826	A	G	300
P12872	0.0004617712426831	14.531308141338258	4.149425496322415	0.0049589477936666	A	G	300
P12931	0.4463859656609585	2.231908012927653	2.931113524927576	0.6877074924555168	A	G	300
P12955	0.6467789206632069	-6.535991498525763	14.263201745534024	0.814679270054863	A	G	300
P13051	0.8179025618304521	-1.3277606574030274	5.766767179743633	0.915361449466188	A	G	300
P13224	0.96987857768093	0.1427098345359385	3.779334147009066	0.9821006447855416	A	G	300
P13232	0.2213241515060974	6.577165859154509	5.377830670191455	0.4858226592371624	A	G	300
P13236	0.0004952495514558	27.134931505643124	7.789978660733713	0.0052238612621417	A	G	300
P13284	0.5892126019054751	3.819420414237166	7.0732964862715	0.7797512372687229	A	G	300
P13385	0.677694983102576	-1.070093809568163	2.5747511242244827	0.8337216710495245	A	G	300
P13473	1.720144974550519e-09	113.35433898972522	18.822605757072377	1.3222482817531752e-07	A	G	300
P13500	0.0001669156351284	38.714036529685	10.284113207965817	0.002074725830681	A	G	300
P13501	0.1977075725296551	5.288296554916406	4.105468747563477	0.4566361643064731	A	G	300
P13521	0.7757076919689339	2.7921702401490185	9.79994080830818	0.8920706347907357	A	G	300
P13591	0.181356477378331	-16.82504201057868	12.588034435688384	0.4296368778768085	A	G	300
P13598	0.801629468166551	3.2387612753139345	12.891165456288062	0.9071184486208416	A	G	300
P13611	0.577364221097086	-5.864444753923714	10.524112451619128	0.7766795485902616	A	G	300
P13647	0.0009225279942774	23.612769825385183	7.126993384142706	0.0088350959714238	A	G	300
P13667	0.0204181635772571	9.956027274638323	4.294031006392439	0.1068843294071111	A	G	300
P13686	0.0041655388050768	31.2927669535128	10.921112981626546	0.0308542288405559	A	G	300
P13688	0.0179527747076342	27.098011556733923	11.450231571786862	0.096397159781249	A	G	300
P13693	0.7011510156692502	1.319693076904287	3.438785666914668	0.8480588475237598	A	G	300
P13725	0.0080600816152049	10.52144229825097	3.971041038768479	0.0518579259868139	A	G	300
P13726	0.2702262653378074	-12.546079452205149	11.379234105913037	0.5338577731014078	A	G	300
P13727	0.0114720471947541	-19.01457922518475	7.521645611750591	0.0685273003187663	A	G	300
P13747	0.2634822345474884	15.117852321455716	13.51982910909981	0.5275062420241354	A	G	300
P13796	0.5462061664664117	-6.117550804969464	10.137545776005195	0.7584346296423679	A	G	300
P13807	0.8760435065085483	-0.4414528791212862	2.83006746998632	0.9441919564793436	A	G	300
P13861	0.4723263304921785	3.54338900311633	4.93028159250873	0.7059082055564159	A	G	300
P13929	2.4382442231988684e-05	23.02921567326272	5.456589354562809	0.0004239352009502	A	G	300
P13987	0.0624177846715001	27.850417924716112	14.946694028786515	0.2265194456462123	A	G	300
P13995	0.8582002337233542	1.561731906543094	8.741085984914443	0.9357233604725336	A	G	300
P14091	0.0019062744577432	20.59711021252432	6.634686185281871	0.0160467656803109	A	G	300
P14136	0.1346482907399004	-11.656270701382846	7.791517584250204	0.3638368707227096	A	G	300
P14151	0.4177227749042502	-14.856692449990655	18.333032984655745	0.6615800258379344	A	G	300
P14174	0.5418656615310189	2.1951008582606595	3.5985603186577	0.7550074962039203	A	G	300
P14207	0.12181554593649	-17.74296921049336	11.467808909992398	0.3433629384071293	A	G	300
P14209	0.2919676265040594	16.363879399867116	15.52822788042477	0.5576186604422274	A	G	300
P14210	0.0001592308271222	35.99772299580433	9.532757505526943	0.0019876634445467	A	G	300
P14317	0.2225234472736785	5.1539135187072	4.225054317672474	0.4867498948099975	A	G	300
P14384	2.8071148311600936e-10	66.56481489255167	10.550648823867558	2.64502658768343e-08	A	G	300
P14415	0.4418174807334099	-5.220731618173783	6.787860238722087	0.6826444789566887	A	G	300
P14543	0.0865563947938836	16.320491406372394	9.522710545525198	0.2790631668796181	A	G	300
P14555	0.2994834881148919	-6.407053324171268	6.175225087662169	0.5614834844567389	A	G	300
P14625	0.7638502875733487	-1.0512438463210776	3.4991475979827067	0.8836462138620799	A	G	300
P14649	0.3189926683201585	-4.729201673847274	4.745668852469972	0.5802647940121508	A	G	300
P14778	0.0558488719620409	26.00968935010456	13.601878329703109	0.2118630584430149	A	G	300
P14780	0.0257470347750362	11.065285721472948	4.961997855900958	0.1274696416574249	A	G	300
P14784	0.2922123257715298	7.130518716967325	6.769817566932045	0.5576186604422274	A	G	300
P14854	0.0065454126103691	15.748067861607568	5.791585959429416	0.0440533415550418	A	G	300
P14868	0.8008686631347487	0.8957210940096932	3.5513054679233376	0.907071487016906	A	G	300
P14902	0.3204646539970578	6.427440480765246	6.469469499957505	0.5819091345340032	A	G	300
P15018	0.0525350850813908	8.346478330799158	4.305142423577991	0.202714641377467	A	G	300
P15085	2.683393569024546e-05	27.227806209923106	6.484671809116328	0.0004557088729721	A	G	300
P15086	8.66938913400146e-05	26.906499198915625	6.854985231958663	0.0012352822273374	A	G	300
P15090	0.0031271531587276	17.790180048016268	6.020458499970344	0.024554877356568	A	G	300
P15121	0.8448877079139395	0.834740933938215	4.266600965587886	0.9298858307523048	A	G	300
P15144	0.0039576513675718	43.15580098249065	14.976761220597602	0.0297296273802502	A	G	300
P15151	0.0025610901164246	30.469491884659845	10.102520514660393	0.0208964922627828	A	G	300
P15248	0.5953297144216991	-3.155338862908713	5.940819743614084	0.7835383012670472	A	G	300
P15260	0.9429281668705414	1.2096695471925245	16.89717663988886	0.9708700436914764	A	G	300
P15289	4.243171105359107e-05	27.95402541169956	6.828341397275994	0.0006557832168652	A	G	300
P15291	0.0010072161731658	43.06828036020594	13.096620842248855	0.0094905756187654	A	G	300
P15311	0.1423750215412917	14.360793351883324	9.78919982942409	0.371343959940037	A	G	300
P15328	0.8712826167690981	-1.0388560244455878	6.411523656508402	0.9437683961920688	A	G	300
P15336	0.3241605385807455	4.262330110157521	4.323095048394788	0.5830498357108113	A	G	300
P15502	0.0003920574672523	31.67619634128868	8.934516610781467	0.0043974950662246	A	G	300
P15509	0.484119579731238	4.442382430279814	6.34905283487893	0.7144610357185902	A	G	300
P15514	0.8121164570208498	1.6278168570357627	6.848298107072946	0.9112580575700172	A	G	300
P15529	0.3235739627054341	12.631613584412529	12.79617108871425	0.5830498357108113	A	G	300
P15531	0.6850708597217086	-4.856675835302516	11.975432142631496	0.8376274513382631	A	G	300
P15692	0.064024634223694	14.61647549328958	7.892230108854103	0.2300319268971835	A	G	300
P15848	0.0323482358501026	9.953443898310487	4.650966358992847	0.1493221650137262	A	G	300
P15907	2.720164471602013e-07	61.31492442485281	11.92463388954583	8.927640923089303e-06	A	G	300
P15927	0.3340747813042346	7.979300939542522	8.260668829104809	0.5942950281301275	A	G	300
P16035	0.4791582239695261	-8.37585417263209	11.836034944496683	0.7108284267216789	A	G	300
P16066	0.0337537413588737	-18.254688621932885	8.598529101983008	0.1533354253643391	A	G	300
P16109	0.0013175067251773	19.54014956753632	6.083220667894033	0.0116973773381242	A	G	300
P16112	0.0303326995479551	-26.514567262334705	12.242849878420689	0.1433686333002861	A	G	300
P16233	0.0015531273449293	19.86053397060656	6.275904502906818	0.0135020386146978	A	G	300
P16234	0.0379090547932893	-22.54027612646693	10.858405139002429	0.1636481945064873	A	G	300
P16278	0.0260691383984484	12.423453151998972	5.583122089440023	0.1284113882999456	A	G	300
P16284	0.3273613570708293	9.717802688586325	9.92176886252996	0.586279904355544	A	G	300
P16410	0.9527861423501218	-0.6056676732285255	10.22942641914371	0.9744707009120118	A	G	300
P16422	0.2858772719720579	-4.874591323621662	4.567605151835415	0.5506579229504862	A	G	300
P16442	0.3602756427073764	-3.065462337108795	3.3508180701150936	0.6157783220294011	A	G	300
P16444	0.3745012131813765	7.535172753956496	8.484852556111003	0.6279667300245699	A	G	300
P16455	0.960291534323363	0.1637234032808356	3.288427909410564	0.9773559483479244	A	G	300
P16562	0.0837274580846085	-14.634686311297065	8.462015584375326	0.2742131938833974	A	G	300
P16581	1.0308323946203473e-08	41.89466211530329	7.317108421655275	5.80236277243474e-07	A	G	300
P16671	0.0036386582997836	22.007639479279337	7.568226904753209	0.0278963802983409	A	G	300
P16860	0.1148574317734459	-3.8661794791414223	2.4520222239842773	0.3308664282152223	A	G	300
P16870	0.0206445281551518	-16.68596097761953	7.209555329288992	0.1078759691255785	A	G	300
P16871	0.1496268773830281	12.461136300528093	8.648457910684108	0.385754729775662	A	G	300
P17050	0.1154832579475156	12.083121358107215	7.676608752680416	0.3313620790419381	A	G	300
P17174	0.2636932816404815	7.228476755396562	6.467252914571084	0.527537725980514	A	G	300
P17181	0.0669835994950643	30.670418925050573	16.743468649285223	0.2380961956778976	A	G	300
P17301	0.0280040045244344	17.8118164097335	8.106485980528861	0.1355409275671331	A	G	300
P17405	0.0355544329389278	19.26493567105005	9.165107866959788	0.1576298914892193	A	G	300
P17516	0.000504320682618	11.980967284012692	3.4443398449776903	0.0052611454068827	A	G	300
P17538	0.003982517927197	23.00930373465572	7.990609105865402	0.0297517515737658	A	G	300
P17568	0.008753774017718	8.807209041141608	3.359576678899192	0.0548707594544083	A	G	300
P17643	0.3423991089330706	6.835689619540402	7.199740124707374	0.601050358890324	A	G	300
P17676	0.4178757780455286	4.362521845486524	5.385084487719944	0.6615800258379344	A	G	300
P17813	0.7162209668299463	7.191370396565075	19.78292628345109	0.8567082080713649	A	G	300
P17900	0.4757355154880351	7.329518098031172	10.277260929075904	0.7087436944364403	A	G	300
P17927	0.001223451008861	35.78921856653985	11.06875371252482	0.0110299394965524	A	G	300
P17931	0.0086616020723746	38.82662123506392	14.790364223227805	0.0545270251150995	A	G	300
P17936	0.008827669782293	25.16178087661328	9.608659059564037	0.0552154677389247	A	G	300
P17948	0.8343562746465396	3.1193999993705623	14.91695066917731	0.9228150996753284	A	G	300
P17980	0.5179191430498951	-6.506048853522347	10.062617546048154	0.7378068038302434	A	G	300
P18031	0.2164377646060031	4.196705115964954	3.3952387774509094	0.480406314904358	A	G	300
P18065	6.043892499643708e-09	-37.09717589103055	6.378974975881074	3.677960414887348e-07	A	G	300
P18084	0.01171142456073	14.2682206797362	5.660369975978308	0.0696722426515118	A	G	300
P18428	0.7789562663435884	2.0359372945880896	7.253602790824978	0.89338479388246	A	G	300
P18510	8.851028034326072e-06	24.104417730203544	5.424655993113264	0.0001807961740438	A	G	300
P18564	0.0081601472189762	30.680892145102327	11.597955784220002	0.0522620799996272	A	G	300
P18627	0.911456702484213	0.9992758064725208	8.98618630510777	0.9563092772831848	A	G	300
P18754	0.1980657980505532	-7.675128447621912	5.963202016618084	0.4566361643064731	A	G	300
P18827	0.7513818267599812	2.753988798879765	8.692656954291945	0.8768467283683349	A	G	300
P18848	0.4872509915769465	6.225871179101755	8.962114221621757	0.7170076304263279	A	G	300
P19021	0.0111053755686175	36.24846583854222	14.274615721617	0.0672203470378231	A	G	300
P19022	2.967328671671336e-07	35.54337465556078	6.934602067238583	9.421268532556492e-06	A	G	300
P19075	0.5838403112455002	2.2167410827540937	4.04674394360209	0.7777996431169021	A	G	300
P19256	0.9015898086016204	-2.364333242732348	19.120668162009427	0.9514984059617012	A	G	300
P19320	0.4582937497598064	-9.439415953151054	12.727427827293685	0.6957775691519723	A	G	300
P19429	0.0340722470696626	4.946668932287091	2.3341980104558813	0.1540635196447128	A	G	300
P19438	0.026296937336833	24.258009260774056	10.918186805305591	0.1290980738838474	A	G	300
P19440	3.846779980714557e-13	55.1442151722518	7.594737391071908	8.643418710513246e-11	A	G	300
P19474	0.1058083955924692	6.022701642075929	3.7238687074738936	0.3140917922008156	A	G	300
P19525	0.4963837113025974	1.662210347654283	2.4437416055594	0.7237166172383446	A	G	300
P19526	0.5350338189642078	4.16751477398788	6.718111485636797	0.751267076244364	A	G	300
P19801	0.1707572625006251	6.104924249627776	4.456882246477932	0.4176858470249721	A	G	300
P19827	0.3241118401745508	21.86464663916237	22.174123087428285	0.5830498357108113	A	G	300
P19838	0.3780235388221055	2.8442206989281176	3.2264086978481026	0.6296905524436719	A	G	300
P19876	0.5331666606765904	2.6109883310001187	4.189786248494202	0.7502081639069722	A	G	300
P19878	0.5290875016521612	-1.4575389099919958	2.315760905072465	0.7476848535684387	A	G	300
P19883	5.399261184196981e-07	43.08334076686469	8.596805012795697	1.5930547392969075e-05	A	G	300
P19957	0.0449803514693746	13.484716261434183	6.726087185621995	0.1827229713028266	A	G	300
P19961	0.2225374417406284	-10.23503024694784	8.390685452343895	0.4867498948099975	A	G	300
P19971	0.2213728036441846	6.028032434221334	4.929349949277804	0.4858226592371624	A	G	300
P20023	0.063388887922373	17.088632454314187	9.204986151891996	0.2283094224676344	A	G	300
P20042	0.3775529270348338	2.7634717627228405	3.131717683199614	0.6296308644490249	A	G	300
P20061	0.7546595906905933	3.8775992613905337	12.408266825412666	0.878231340401284	A	G	300
P20062	0.5648506194094655	4.949898514731624	8.59877318190232	0.7687942558304411	A	G	300
P20138	0.6548281203383104	-2.2677524670289	5.072533985905015	0.8216292695481979	A	G	300
P20155	0.0505374006841482	16.06851483290231	8.217562164578295	0.1979156926985084	A	G	300
P20160	0.5403304155460091	-1.7085627339262228	2.790340194090539	0.7544479654923005	A	G	300
P20273	0.000391765682137	31.203678190958527	8.800752124022585	0.0043974950662246	A	G	300
P20333	0.0758556134004059	15.960984987147937	8.99080709963395	0.2567488374769242	A	G	300
P20340	0.495750048817006	2.7663942764954923	4.0611083652141735	0.7237166172383446	A	G	300
P20382	0.3264429783580604	-5.000197768983233	5.095463880148483	0.5857124937247509	A	G	300
P20472	0.6094940061514899	-1.8599707236638967	3.641319081851549	0.79443640873204	A	G	300
P20645	0.0899178273748687	12.459776598555791	7.347297091651882	0.2851791246058539	A	G	300
P20700	0.2984207160949215	-3.553630280005605	3.4175237494105484	0.5610931038872883	A	G	300
P20701	0.0128076318623232	10.366961408659089	4.164987288607925	0.0748221853396921	A	G	300
P20702	0.8113575131226288	-1.3340563399349863	5.589423639977406	0.9112580575700172	A	G	300
P20711	0.2908987857860653	6.905676162241913	6.53852503860518	0.5576186604422274	A	G	300
P20718	0.4767521776165355	-1.6839092521212602	2.366583497559369	0.7090596287260184	A	G	300
P20742	0.5896852047677538	4.189365285297313	7.76826509901757	0.7797512372687229	A	G	300
P20774	0.3392350345473044	7.609126888240572	7.962021064651518	0.598139254744327	A	G	300
P20783	0.5793489493641675	-4.591198349281878	8.282339121214722	0.7773344925161184	A	G	300
P20807	0.5876043367903369	-4.128246092661611	7.61232342776017	0.7791158727937241	A	G	300
P20809	0.0569983638769729	6.78270914368918	3.5636136603223267	0.2146485216508309	A	G	300
P20823	0.8678507659897223	-0.8535844611413523	5.130050927137207	0.9430774134880874	A	G	300
P20827	0.002337352398676	38.71763789145199	12.72083670533363	0.0193960407856039	A	G	300
P20849	0.0247217610303154	-14.789025951521475	6.585418801143932	0.1236511369341631	A	G	300
P20851	0.508933640955552	7.186910776005982	10.881031542667806	0.7330350913368676	A	G	300
P20908	0.1464720423018377	10.096341039298398	6.9528937617787365	0.3789591103309724	A	G	300
P20916	0.3435440591892318	-6.771425435724126	7.1489930742124175	0.6024789531838198	A	G	300
P20929	0.0861365613628633	-13.810197730270804	8.047247820132784	0.278941126098585	A	G	300
P20936	0.2112741126406638	-12.812494516494578	10.249424677260508	0.4747166792487531	A	G	300
P21128	0.4116296459842107	-7.836824188767746	9.545122581533048	0.65626477056917	A	G	300
P21217_Q11128	0.5623821371505915	-4.266366231723707	7.364605051366249	0.7687942558304411	A	G	300
P21246	0.7736037349971772	-1.7629099747801216	6.128358979603218	0.8913990177225856	A	G	300
P21549	7.95203890467013e-05	18.121719269146205	4.59261270500186	0.0011442318049527	A	G	300
P21579	0.0352731399418173	-21.31946155246196	10.127005902366225	0.1573020485038906	A	G	300
P21583	8.079888763318325e-09	-50.97291126945738	8.839054562741723	4.816603077072005e-07	A	G	300
P21589	2.2486300500180665e-07	34.70872852435905	6.703745021060496	7.913552260364786e-06	A	G	300
P21673	0.223590798424584	-7.027901848534196	5.77460821909928	0.4879472444893122	A	G	300
P21695	1.1590757610493926e-05	22.627287931564982	5.159984118494461	0.0002198480713003	A	G	300
